id,name,review_count,rating,transactions,station_id
ZHbiidBB8LVmh_hQQbRjig,Thai Son Restaurant,104,3.5,[],fffd87607aaae16fbb1f71615cbe7d17
qZzyCmBfsnWDxFFSFYaAIA,Dude Chilling Park,11,4.5,[],fffd87607aaae16fbb1f71615cbe7d17
AkIFoi1W7tFvomCeaFWw8Q,Guelph Park,3,4.5,[],fffd87607aaae16fbb1f71615cbe7d17
r3o9ol2VT7ijHG7Ckxq_Sg,Street Art Works,1,5.0,[],fffd87607aaae16fbb1f71615cbe7d17
