id,name,review_count,rating,transactions,station_id
67zb4FcsSKuRMJG3x8qEqQ,Cazba,238,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
4jM6Mvylg6eKUCh6HOdlKg,Samurai Japanese Restaurant,284,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
eklI9ibxTgQ4Tx5VsoP2Uw,Kadoya Japanese Restaurant,207,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
Q2FYU9vFPEoOEMAeNP4enQ,Banana Leaf,235,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
GeJ_rMJ7qx8olmGghcnJag,Los Amigos Taqueria,120,4.0,[],686b314a6c3348efd2297d6b3dfed1a7
awSiIH1d-ma2gTPgzVXvMQ,Thai Basil,214,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
MjRHsIyZcYV0LpNhM6gbIg,Takis Taverna,142,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
8_Luerj7LEVuSb5ll_7hlg,AMOKA Coffee and Bites,78,4.0,[],686b314a6c3348efd2297d6b3dfed1a7
RNgR9Y_byajHqgVxP0dnKA,Cardero Cafe,14,5.0,[],686b314a6c3348efd2297d6b3dfed1a7
KBFdi6qNgzNY3g0gmRSWwg,Disco Cheetah,43,4.0,[],686b314a6c3348efd2297d6b3dfed1a7
7kqw5gDC49Vj5xWmKB7qIw,Best Bite Donair,27,4.0,[],686b314a6c3348efd2297d6b3dfed1a7
uCZPWQ2OYNLvmMm23cUx1Q,Fatburger,37,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
DN9j5hAmoRwwJ19LEOxfDQ,Denny's,97,2.5,[],686b314a6c3348efd2297d6b3dfed1a7
Rgj8ppNjPtx9fKwC8yyg8w,Starbucks,19,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
WtoWJAOmLbordZcE-yY_SQ,Megabite Davie,35,3.0,[],686b314a6c3348efd2297d6b3dfed1a7
yBWLnpWOqYKLviXqE-i0Sg,City Square Pizza,8,3.5,[],686b314a6c3348efd2297d6b3dfed1a7
720w4KP2M1-xpTRAc2QoPQ,Gringo,1,5.0,[],686b314a6c3348efd2297d6b3dfed1a7
rGRjA9M6uSy1aGZAN1dpng,Bonta Italian Ristorante,3,2.5,[],686b314a6c3348efd2297d6b3dfed1a7
fEhUmWietuoDJL9MuSMZzg,Stefo,1,1.0,[],686b314a6c3348efd2297d6b3dfed1a7
