id,name,review_count,rating,transactions,station_id
uNgTjA9ADe_6LWby20Af8g,Long Table Distillery,102,4.5,[],99c81f71db35911c79a86a1c5edc5604
QKnRngxSLkD6VdHphaz18g,Tartine Bread & Pies,110,3.5,[],99c81f71db35911c79a86a1c5edc5604
VvyxV7JAXEYXG73a7gyRng,inBtwn Cafe,3,4.5,[],99c81f71db35911c79a86a1c5edc5604
