id,name,review_count,rating,transactions,station_id
LOy9EL7UeiKRqdUWUcbtZw,The Belgard Kitchen,204,4.0,[],c448b73d92f7f8e1daafb3b9c5fbe6a6
rpJpZOvTPbVmBh2goK1iOA,The Mackenzie Room,174,4.5,[],c448b73d92f7f8e1daafb3b9c5fbe6a6
lo-ecE_V54BewbN0mUO_iw,Pallet Coffee Roasters,1,5.0,[],c448b73d92f7f8e1daafb3b9c5fbe6a6
GoavELrEifLw-8hDX6j0HA,Coffee Bike,1,5.0,[],c448b73d92f7f8e1daafb3b9c5fbe6a6
