id,name,review_count,rating,transactions,station_id
VPqWLp9kMiZEbctCebIZUA,Medina Cafe,2506,4.0,[],7181df50ee1d1a05559399211382b7c8
VlV2pcklu5HY32F5MhIgIg,Le Petit Belge,329,4.0,[],7181df50ee1d1a05559399211382b7c8
Bznl0qYDT-V6DIVkimUBKw,Straight Outta Brooklyn NYC Pizzeria,216,4.0,[],7181df50ee1d1a05559399211382b7c8
vtGxOG7DVS7ftBzRW94uDA,Super Chef Grill,79,4.5,[],7181df50ee1d1a05559399211382b7c8
741SMgw6IZUEuQOCqzcSfg,Ebi-Ten,140,3.5,[],7181df50ee1d1a05559399211382b7c8
ArAU-fNFnbgzkaekuXLBpA,Hubbub,50,4.0,[],7181df50ee1d1a05559399211382b7c8
Iwr76dKTCjFY0ukCRUg4rQ,Gelato Express,41,4.5,[],7181df50ee1d1a05559399211382b7c8
zMQNKgVrav_zVsiZYi3jNg,Pacific Coffee Roasters,36,4.0,[],7181df50ee1d1a05559399211382b7c8
mbK6zWkSQKqoPZ5Kq_Joeg,Sushi Sonoya,29,4.0,[],7181df50ee1d1a05559399211382b7c8
cw1SgRYD7uubwovcGg18kQ,Mediterranean Greens Salad Bar,42,4.0,[],7181df50ee1d1a05559399211382b7c8
wQX_TZqgV-xJH6aNNPwayA,Sushi Bros,35,4.0,[],7181df50ee1d1a05559399211382b7c8
vJ3oPSOWKBkLhl6bTuGBjw,Gong Cha,89,3.0,[],7181df50ee1d1a05559399211382b7c8
TyxGpeuPBkCpOhiZGB-mxg,Tim Hortons,82,3.0,[],7181df50ee1d1a05559399211382b7c8
UAYCq0BHeHLYGCEBslpj1g,Hendricks resto lounge,19,4.0,[],7181df50ee1d1a05559399211382b7c8
TYeVPg7eqJd3THXG4nCyiQ,Blenz Coffee,18,3.5,[],7181df50ee1d1a05559399211382b7c8
LKpCvxmKWJvUINrnr8TEuQ,JJ Bean Coffee Roasters,23,4.0,[],7181df50ee1d1a05559399211382b7c8
sY5EJemDoHXY2Exm0BnyOA,Little Bee Bubble Tea,8,4.5,[],7181df50ee1d1a05559399211382b7c8
J-cW4KLZbwv0o_QdC3dlrw,Starbucks,9,3.5,[],7181df50ee1d1a05559399211382b7c8
_euBl_vh5YewBn0vj3H6KQ,Big G Fried Chicken Steaks,22,2.5,[],7181df50ee1d1a05559399211382b7c8
7tIxSphGp1--Vxt-yckHCA,L'Orangerie Dining Room & Loung,4,4.5,[],7181df50ee1d1a05559399211382b7c8
_hgnabctXKOVhiU6XkbxQg,SKK,20,2.5,[],7181df50ee1d1a05559399211382b7c8
AUZzqFeoDjDwIsM53a1ngA,DQ / Orange Julius Store,13,3.0,[],7181df50ee1d1a05559399211382b7c8
F7wUp0MF5aCHqRYF-BDshQ,A&W,11,2.5,[],7181df50ee1d1a05559399211382b7c8
uq0_r1t-uJjkIEjDzjYQ4A,Ikoi cha,5,3.0,[],7181df50ee1d1a05559399211382b7c8
umte7GLxBTtPdq_pNw7O6Q,Sorento,2,3.5,[],7181df50ee1d1a05559399211382b7c8
L-alNHz3NBkZR-S6xRnVjQ,Blenz,3,2.5,[],7181df50ee1d1a05559399211382b7c8
PNX8AJe8tAsPuphmHkRXAw,7-Eleven,5,2.5,[],7181df50ee1d1a05559399211382b7c8
z_4L33kItkBtPbTi9x8U0A,Pelicana Chicken,1,4.0,[],7181df50ee1d1a05559399211382b7c8
aj370RcMGOEqF8VE0NrntA,Ben Gong’s Tea,3,2.5,[],7181df50ee1d1a05559399211382b7c8
WRnxXo0s1SMaOJQqHLpVbg,Maguro Honpo,1,4.0,[],7181df50ee1d1a05559399211382b7c8
IodhlSsnEIp37rPd3ZvbGA,Strawberry Cones,1,3.0,[],7181df50ee1d1a05559399211382b7c8
rgNHvUAnac_InHXkTM58VA,Yan Yang Tian,2,1.5,[],7181df50ee1d1a05559399211382b7c8
zSI_0yNVgHyrcgV3rciOvg,Gong cha,1,5.0,[],7181df50ee1d1a05559399211382b7c8
pencSqtdwE5muNyxoU7WZg,Chipotle Mexican Grill,1,1.0,[],7181df50ee1d1a05559399211382b7c8
EG1VSlaAXq9F3b3DxH8gwA,Dairy Queen,1,1.0,[],7181df50ee1d1a05559399211382b7c8
