id,name,review_count,rating,transactions,station_id
as2xQt48ltKKDUQbMCBrMw,Shizen Ya,575,4.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
sGqCaAqgYbUWK8C4sjFBTw,Gyu-Kaku Japanese BBQ,378,4.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
OjVRMDAvq93MOmPCd23uCA,Honolulu Coffee,141,4.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
PPAT6YnBJaJ0B3TpaPN-VQ,Haraheri,259,3.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
yQ0MVb_ffIp5xIb6L5LzKw,The Alley,91,3.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
k3C_bH4vPWQxrPifO2kWfA,Pokerrito,53,4.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
O7yK196WXqGBOxK8KNgVwg,One Saigon,78,3.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
DBaxxVNg13ng0_MfosTMJw,Earls Kitchen + Bar,269,3.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
Tty7XQtzwMMIOp9YuWUABg,Relish Gastropub and Bar,96,3.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
b_SLh0Zh1qT4ovvPbYr4hA,Trish Juice,9,4.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
_aGG6e3dWYrKyFNpdK_vpA,Sushi Maki Japanese Cuisine,40,3.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
gkxU0426hMLNuW5l7a0G9w,Tim Hortons,40,3.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
n3q30JsRN3JeqfbPSaLDfQ,Pallet Coffee Roasters,22,4.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
0_2GeXhNjcOcph_hiINZ6w,Railtown Cafe,29,3.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
2q7Fb9nTWK77vkRC9m_Hgg,Law Courts Inn Restaurant,10,3.5,[],6c24a62b5ee0a2a8014eb0dfb6d40025
zv6KheIdkR3T9qL6mSHohQ,Veresk Donair Hut,1,2.0,[],6c24a62b5ee0a2a8014eb0dfb6d40025
