id,name,review_count,rating,transactions,station_id
rG0O37CBD7F-kHmIw7skQw,Eat Chicken Wraps,61,4.5,[],6ddeafa873279951630a00191333c45d
gdUW6MpgUUzbQnhPA_9qdA,TacoFino,155,3.5,[],6ddeafa873279951630a00191333c45d
JiWMDZKt-2firk2bYrwiyA,The Lennox Pub,136,3.5,[],6ddeafa873279951630a00191333c45d
P_qoxhnolvyTF4nklac8iQ,Five Guys,195,3.5,[],6ddeafa873279951630a00191333c45d
Od_5E2nLUXFtr6Y_eUtkaQ,Chipotle Mexican Grill,237,3.0,[],6ddeafa873279951630a00191333c45d
7XREJZ0nBFyxKO0tbMcLwg,Bistro Verde,107,3.5,[],6ddeafa873279951630a00191333c45d
2wWEkXDeKiAdMXrNw1JVzw,O Sushi,73,3.0,[],6ddeafa873279951630a00191333c45d
_tjDOfaNqSbBqbEwayQJjg,Jollibee,44,3.0,[],6ddeafa873279951630a00191333c45d
kvuLtLj-MngSgIPEPTVrig,Nordstrom Ebar Artisan Coffee,35,3.5,[],6ddeafa873279951630a00191333c45d
KlaaMtVVHp-klfZyeF4yRw,Habitant at Nordstrom,13,4.0,[],6ddeafa873279951630a00191333c45d
h2frvCzl2KJeSBwnMoe9FQ,Cazba Food Cart,10,4.0,[],6ddeafa873279951630a00191333c45d
lbOpkv-F4wS4lb8MouP0DA,Aladdin Cafe,72,3.0,[],6ddeafa873279951630a00191333c45d
Hz2piNANW8OOmakhM8lVZA,Meat & Bread,23,3.5,[],6ddeafa873279951630a00191333c45d
2F8kxi0_JG8y5jTUSYifYA,Buro,10,4.5,[],6ddeafa873279951630a00191333c45d
n-ogm0lCwPeWJ758QMhlNw,Taf's Café,47,2.0,[],6ddeafa873279951630a00191333c45d
h_gHK_HRPSP491vTzCETFg,Burger King,31,2.0,[],6ddeafa873279951630a00191333c45d
gMtungUGzpZ1JtXjIzgLLg,Blenz Coffee,23,3.0,[],6ddeafa873279951630a00191333c45d
_MWduI6DKnLYgvpq19kfWg,Freshslice Pizza,12,2.5,[],6ddeafa873279951630a00191333c45d
X_yaFXNtODblkqIJFFEpcQ,Gong Cha,8,3.0,[],6ddeafa873279951630a00191333c45d
Suw-0epv01C5F0FRl2L02Q,New York Fries,14,3.0,[],6ddeafa873279951630a00191333c45d
DsQZOrjS9DAEwIcMj6rsoA,Starbucks,1,5.0,[],6ddeafa873279951630a00191333c45d
0KA-biEo_sohstS3BPv7_Q,Gazba,1,3.0,[],6ddeafa873279951630a00191333c45d
Y8uPPQi89LBiAcKlLNsbww,McGreens Bistro,5,2.0,[],6ddeafa873279951630a00191333c45d
EJEnxX7i9ieGp27OiIAbew,Salad Loop Enterprises,1,4.0,[],6ddeafa873279951630a00191333c45d
LHr4sVDp8tCnL_bkQxdUQw,Nabob Pop Up Cafe,1,3.0,[],6ddeafa873279951630a00191333c45d
ZmlOSws8Bsiu3uWsyldnpQ,Sushi Express Bar,1,4.0,[],6ddeafa873279951630a00191333c45d
nMxpWqBw8JMKFqjtLcrgOA,Starbucks,1,1.0,[],6ddeafa873279951630a00191333c45d
