id,name,review_count,rating,transactions,station_id
uN8RKQbslr7qwjNqEFDXfw,Ramen Gojiro,268,3.5,[],b3bb9f58d3530d33a1a09b6be9e973e0
szPJyzsly0a5ZkehLAV1fA,Pokérrito,192,4.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
8O-ieCHwT4AuQD1zTFpQfg,Field & Social,65,4.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
0c96ecE3bOTmgZscx-GAUA,Pholicious,145,4.5,[],b3bb9f58d3530d33a1a09b6be9e973e0
tWjcnCAYZfkkQ1C3J_Zctw,White Spot,79,3.5,[],b3bb9f58d3530d33a1a09b6be9e973e0
ZT_PSXXxqy8FQant8zaDRw,Did's Pizza,48,4.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
7f4AH7Isc9yirRcMQMaaXg,Dae-Ji Cutlet House,61,3.5,[],b3bb9f58d3530d33a1a09b6be9e973e0
-SkNedh2bJHPOcKfoFlTvg,Big Bowl Rice,32,3.5,[],b3bb9f58d3530d33a1a09b6be9e973e0
rF6jLBYZaBmdRj-ubUGVgQ,JJ Bean Coffee Roasters,10,4.5,[],b3bb9f58d3530d33a1a09b6be9e973e0
sRuPQxVVon-EvMz_Nf8HbA,Peaceful Restaurant,123,3.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
Inb4J_ZByAMO8H1-XHR0zA,7-Eleven,9,3.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
2iVOBvqYsdjfjly4iYTswQ,The Railway Stage & Beer Cafe,15,4.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
QMHwiOLZgoEiUHZcSgJuJw,Taxi Café,1,5.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
-nnbiBMMbT5gj4zVnxvyuA,Cathedral Square,2,3.0,[],b3bb9f58d3530d33a1a09b6be9e973e0
