id,name,review_count,rating,transactions,station_id
HTJTTobu5hXM2Xgqj8OBgg,Havana,369,3.5,[],b562f08327af465e4531e20226789489
GFxuWKBC0QYzpoJKLi69qg,Turk's Coffee Bar,90,4.0,[],b562f08327af465e4531e20226789489
toPPjFXtNZPJ-C14R5DpPw,Fets Whisky Kitchen,152,3.5,[],b562f08327af465e4531e20226789489
mcSFyiIU-ekK-wFm-I_mNg,Famoso Neapolitan Pizzeria,242,3.5,[],b562f08327af465e4531e20226789489
cVTbruAN8w8rB6pm7MR0YQ,Oca Pastificio,41,4.0,[],b562f08327af465e4531e20226789489
HEv5_DxHSWCcpAUtKbBRKA,Cafe Du Soleil,80,4.0,[],b562f08327af465e4531e20226789489
iHHnZb1YEP9vRXOc6-7Nrw,Memphis Blues,124,3.5,[],b562f08327af465e4531e20226789489
CnNMviSZlQGhWh8NcUOyRw,Santa Barbara Market,56,4.0,[],b562f08327af465e4531e20226789489
Vtmuv3UZsUDr7q1JIngzLg,Livia,52,4.0,[],b562f08327af465e4531e20226789489
IVa3Osaz6QtPAB2r31kBDQ,Don Oso's,12,3.5,[],b562f08327af465e4531e20226789489
8WgRC4yd4jJqYEOJJMj4dQ,Grandview Park,8,4.0,[],b562f08327af465e4531e20226789489
QxuX7zibghAjZTAgxE-WXg,Toscani Coffee Bar,15,3.5,[],b562f08327af465e4531e20226789489
KEloJNHTaE-OLkvWIrqgjA,Pacific Poke,7,3.5,[],b562f08327af465e4531e20226789489
MeFTMrfy476JsWHR6wEJbA,Abruzzo Cafe,2,2.0,[],b562f08327af465e4531e20226789489
