id,name,review_count,rating,transactions,station_id
KAkycZxNCavRvN5_XKAHNw,Ba Le Banh Mi,28,3.5,[],f62bc2bfe9a0a563d5b6745ce6d962ba
C-ddZ2lcotmzqf-grZbs1w,Camion Cafe,7,5.0,[],f62bc2bfe9a0a563d5b6745ce6d962ba
8HRKVSGAHBazLZFeeVJBsQ,KFC,27,2.0,[],f62bc2bfe9a0a563d5b6745ce6d962ba
