id,name,review_count,rating,transactions,station_id
zJFR6pBdPsuqBve9pmtg0Q,Sprezzatura,48,4.0,[],4ac99b928a91d8ccb785c9d0b805adb6
r3o9ol2VT7ijHG7Ckxq_Sg,Street Art Works,1,5.0,[],4ac99b928a91d8ccb785c9d0b805adb6
fnFaXywPOiFQlw7-bj6Bbw,Chai69 Cafe,1,4.0,[],4ac99b928a91d8ccb785c9d0b805adb6
