id,name,review_count,rating,transactions,station_id
iid0VenH7rIp3AWuyQAAHw,Saku,289,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
rcLuoOWx3QHVRmGtrPt38A,Sura Korean Cuisine,415,4.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
FLRlO4S-ei3jRZKIEjiqGw,Kosoo Restaurant,165,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
nv0p0Zq3abEU1AttwkuEMQ,Nine Dumplings,31,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
J8ZMZEx42rXa9cmgNkpEdQ,Nam San,20,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
QVlOhxYB33MNHKtNPet9fw,Zabu Chicken,227,3.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
dGLqM7wwyytzlkvdMEAMlA,Tabom,86,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
vWJIpXo8Gyh2Elco_XlfIw,Liuyishou Hotpot,79,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
KocpNuvzFZN9ydjM2sP7pw,theKhaykery,14,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
DAvLtqzuCFGtY02zR7OIwQ,Viet Sub,62,4.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
eOw3NXSHUeQTE7I6IrI5NA,Soondae Town,9,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
VWp6kjkuOV_GY8TELK3B9g,Pho 37,11,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
8mdGNEnMJMQqV8LcMpC1Vw,BookKyung Ban Jeoum Korean,47,3.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
q00k1LrR-Phxc-bPAzJiow,Ray Wong Insurance,13,4.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
MWnFXJDmphz8IFakVu1SQA,Chewgurt Yummy,27,4.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
B2OCwi8B_q5J0Pyz9GbXAw,Hongdae Pocha Korean BBQ,34,3.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
kW9yN02quzA6PjfnnzkcIg,Nukid Cafe,24,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
d1MH8yw2LqFR3-xCK7bBdA,Sajetarian,7,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
85O7eAEMQ_NEcC5qjIFFew,Al-Hadbah Donair,7,4.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
yi6hkPeaSu_G0J1JRFbJSw,Sulbing Cafe,9,3.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
9anKUYX_Uv47GO1vedn6_Q,Pokerrito,6,4.0,[],0c42f45e4a14957ad4a6d521d0ba8bc3
lP9guY_wuEp6GX2h7MhxeA,Michi Craft Kitchen,10,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
isAmEovv7eg0JhIcUQ3zNg,Market Veranda,3,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
CVNkE8VkQoe6UC6eaDrnfQ,Blenz Coffee,7,2.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
IJICAjCzG2XT9QZaGjaJXw,Red Flame 赤焱 Teppan + Hot Pot,2,3.5,[],0c42f45e4a14957ad4a6d521d0ba8bc3
