id,name,review_count,rating,transactions,station_id
GSg5v3ZJxmMPrlAXqat8tA,Le Crocodile Restaurant,418,4.5,[],32f70f7ae14ba87523c6286a6c4d5c37
g-WSOodoG-L81DFYWM0FMQ,Italian Kitchen,628,3.5,[],32f70f7ae14ba87523c6286a6c4d5c37
DJplkq9x17wm2V4vIT4brg,Boulevard,266,4.0,[],32f70f7ae14ba87523c6286a6c4d5c37
QeHqiRcA9C-6zA-j6_YkIQ,Salathai Thai Restaurant,411,3.5,[],32f70f7ae14ba87523c6286a6c4d5c37
d8Ft7RlTYeR1v4owVyK6Dg,Pacifico Pizzeria & Ristorante,252,3.5,[],32f70f7ae14ba87523c6286a6c4d5c37
_moR7OXFUl3qDDXaZIhzgg,Chef Hung,18,4.5,[],32f70f7ae14ba87523c6286a6c4d5c37
vlFmmQDfyIWGeS7nml7J3A,Gerard Lounge,9,3.5,[],32f70f7ae14ba87523c6286a6c4d5c37
RPvSCH2rpBJ7FVWK8gcNZA,The Ballyhoo Public House,7,3.5,[],32f70f7ae14ba87523c6286a6c4d5c37
1QjDLdVjgwtiBYR5LK7ibQ,Little Tea House,2,3.5,[],32f70f7ae14ba87523c6286a6c4d5c37
