id,name,review_count,rating,transactions,station_id
2AGNvq-2neVmqyGq9_Vmnw,La Grotta Del Formaggio,181,4.5,[],ebc551adb0fc1a684f4080e4954a9ba4
psIbeHKmHygG_XVBuEv7qQ,The Cannibal Cafe,251,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
TZFzuM0bq0yCfyipTxXCYQ,Fratelli Authentic Italian Baking,80,4.0,[],ebc551adb0fc1a684f4080e4954a9ba4
ZOu3gVwRIV9T20f56yyVCw,Café Calabria,97,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
lCp-kUjIyexSjTph6P2L2Q,Belgian Fries,207,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
aDx0sjQpEq2--ENk5vw0aQ,Mediterranean Specialty Foods,28,4.5,[],ebc551adb0fc1a684f4080e4954a9ba4
rcGTDmh60fbuiI5wG4NbTA,Kojima Sushi,68,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
90Mh5BxmRthFFFhfapb2Og,Take Thai Home,72,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
u2mD3F_-7D5jcqreAQ1d1A,Continental Coffee,55,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
vi9OG-2KBsAQYjybvIJvoA,Giancarlo's Sports Bar,12,5.0,[],ebc551adb0fc1a684f4080e4954a9ba4
gpsha2OUsHpQHSXO5SRVKw,Oh Sweet Day,25,4.5,[],ebc551adb0fc1a684f4080e4954a9ba4
ioTETSXgFmHQjBfqJjwc_Q,Red Burrito,81,3.0,[],ebc551adb0fc1a684f4080e4954a9ba4
Z4zmiTwWIgpO5AIVqEP5Nw,Social,15,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
6pCz3tYqjilN9UKpIAmKMg,Sal y Limon Mexican Cuisine,9,4.0,[],ebc551adb0fc1a684f4080e4954a9ba4
jrW5mnMLDp2BeGZh8A6VFg,Sushi Ninja,10,4.0,[],ebc551adb0fc1a684f4080e4954a9ba4
zSgaHiJPpSe_lKqYHg083g,Park Drive,19,3.0,[],ebc551adb0fc1a684f4080e4954a9ba4
ElU6zr1-L9XuErmdDy5ViA,Delhi Fusion Indian Cuisine,6,3.5,[],ebc551adb0fc1a684f4080e4954a9ba4
92FXE6-VIhvk0i_MZaVjqQ,COBS Bread,2,4.5,[],ebc551adb0fc1a684f4080e4954a9ba4
bSny_9mk53IpeC-oYhpQrA,Aroma Cafe con Piernas,1,3.0,[],ebc551adb0fc1a684f4080e4954a9ba4
_W2n7LHfjQmWtv_yca0xqQ,Osita,1,3.0,[],ebc551adb0fc1a684f4080e4954a9ba4
7ekikf8asCXX3hBgdKp8rA,Babylon Tea Company,1,1.0,[],ebc551adb0fc1a684f4080e4954a9ba4
