id,name,review_count,rating,transactions,station_id
C58CusJWfndaAlyAoh6qhg,Rogue Kitchen & Wetbar,390,3.5,[],5f45325fdd6334a4c0d3b62853b19fa6
HmslQtrdkudv1V01AenkLg,Top of Vancouver Revolving Restaurant,349,3.0,[],5f45325fdd6334a4c0d3b62853b19fa6
02cGvRTfVXeHWYkoiyj6wA,Kita No Donburi,134,3.5,[],5f45325fdd6334a4c0d3b62853b19fa6
wvaELBqIJercwOK2lgkfDA,Ignite Pizzeria,42,4.0,[],5f45325fdd6334a4c0d3b62853b19fa6
e-SyplM3q-q_4UAxNHLSQA,Russian Spoon,21,4.5,[],5f45325fdd6334a4c0d3b62853b19fa6
3jyz605NGvJV6uId5tjf9Q,Deville Coffee,13,4.5,[],5f45325fdd6334a4c0d3b62853b19fa6
10Nm1R0CTRNvpz3cQE4WJw,Japadog,23,4.0,[],5f45325fdd6334a4c0d3b62853b19fa6
emeaXJIk6jy4Vb8r1wnkxg,Chronic Tacos,32,3.5,[],5f45325fdd6334a4c0d3b62853b19fa6
sTBkQcgxwzJCxYLErBct2A,Stock and Supply,17,4.0,[],5f45325fdd6334a4c0d3b62853b19fa6
ibM9mR5BAJJxl3d2CgQf2w,Teppan Kitchen,17,3.5,[],5f45325fdd6334a4c0d3b62853b19fa6
PHCoo-cdQjYBjiaEWlLgtw,Tim Hortons,41,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
h86MdHhS67MFkiLPc1QojQ,Bubble Waffle Cafe - Harbour Centre Food Court,6,4.0,[],5f45325fdd6334a4c0d3b62853b19fa6
XbpaTAMi5G6FAkhsBJMUww,My Toan,20,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
-P961fNkJNpTfO4L1DAbSA,A&W,26,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
shP13YfLqM45sMC3_htU-w,Hellcrust Pizza,5,4.5,[],5f45325fdd6334a4c0d3b62853b19fa6
8PGnQpPa-LeX8Fjn6I-a3A,Sendai Sushi,14,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
_h4EJzahR9-YQSgv4b8u9Q,Swiss Coffee Cup Cafe,2,4.5,[],5f45325fdd6334a4c0d3b62853b19fa6
cTqWJrOKdYOAUqGGaOQ3VA,Prado Hastings,2,4.5,[],5f45325fdd6334a4c0d3b62853b19fa6
o88HljnvIhsMdckS9Ivctw,Famous Famiglia Pizzeria,16,2.0,[],5f45325fdd6334a4c0d3b62853b19fa6
xm3KG5VybXVgTjMcstq-Tw,Rice 'N Spice,3,3.5,[],5f45325fdd6334a4c0d3b62853b19fa6
JUxwg8u6MQZsQiDfkFrPPw,Starbucks,9,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
Sg4sTlB1zvn7lNFTFfzyaw,Teaever Bubble Tea,7,3.0,[],5f45325fdd6334a4c0d3b62853b19fa6
eN9TVzuBb2PFlj-otwulDw,Fatburger,7,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
l-tVS6U7SD3PSZGpHlfzkw,Thai Express,12,2.0,[],5f45325fdd6334a4c0d3b62853b19fa6
na8tiUypoPahO4yLgz3eyg,Casa Blanca Mediterranean Cuisine,2,4.0,[],5f45325fdd6334a4c0d3b62853b19fa6
sMqd9yflL4GiRD22bCl7WA,My Toan,4,3.0,[],5f45325fdd6334a4c0d3b62853b19fa6
Qgpw_kunnJLTy03H1x9sRQ,Harbour Sushi,5,2.0,[],5f45325fdd6334a4c0d3b62853b19fa6
_xeFOxxlokaK3MoyvlzMYw,Curry Express,2,3.0,[],5f45325fdd6334a4c0d3b62853b19fa6
JpdipC3unJV6SOL96o2EyQ,Subway,2,3.5,[],5f45325fdd6334a4c0d3b62853b19fa6
kETXlfFpjGSM1TSgGvIXKg,Little Japan,8,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
-d-_pDV5qIyZsTjGihCwdA,Blenz Coffee,3,2.5,[],5f45325fdd6334a4c0d3b62853b19fa6
hZb77OFyASOJMGAJCfwDVA,Canadian Pacific Railway Company War Memorial,1,4.0,[],5f45325fdd6334a4c0d3b62853b19fa6
LVYaPwt6eiaqvpYfNUMkGQ,Camay Wok,3,1.5,[],5f45325fdd6334a4c0d3b62853b19fa6
zcK5jbqNkyiTc1pSlqv4cw,Amazing Wok,3,1.5,[],5f45325fdd6334a4c0d3b62853b19fa6
PPD43r16YAHj9t52EhjPwg,Vana Vietnamese Cuisine,1,2.0,[],5f45325fdd6334a4c0d3b62853b19fa6
