id,name,review_count,rating,transactions,station_id
Sl2d6CgtphU2lh7YY_KgZA,Kafka's Coffee & Tea,8,4.5,[],7d231a181d21056e4ba80c4d9939fe92
zu58Fz_lur97NGf4GjwQYA,Word.,1,5.0,[],7d231a181d21056e4ba80c4d9939fe92
