id,name,review_count,rating,transactions,station_id
WAKwis2gWtNjRqFGkgwORw,AnnaLena,330,4.5,[],92c9e62c0b42adf4759c430009d3987a
msIUl3FAvyijGcjANTWXIA,Koko Monk Chocolates,59,4.5,[],92c9e62c0b42adf4759c430009d3987a
GzDU6dVNoowb6jmjbpqN_Q,Kahve Cafe By Enflux,43,4.0,[],92c9e62c0b42adf4759c430009d3987a
aMY5sxy7N8h5S2U5t4ocnQ,Mister,3,3.5,[],92c9e62c0b42adf4759c430009d3987a
