id,name,review_count,rating,transactions,station_id
6iOAgzJ0DRZNSKA3FSrrOg,La Taqueria Pinche Taco Shop,669,4.0,[],9130f9aa3bb037a04c17e6f2630327e5
4118Aq9LbkvUr4s719uUkA,Uma Sushi,109,4.5,[],9130f9aa3bb037a04c17e6f2630327e5
qebPYEXBp8Zo_d7GY50i2w,Westcoast Poke,170,4.0,[],9130f9aa3bb037a04c17e6f2630327e5
oHYOa9l5aLOQpJ8dF6sDmA,Menya Raizo,68,4.0,[],9130f9aa3bb037a04c17e6f2630327e5
3sTVFA9wQQT_7RTUj_g1rw,Donair Spot,42,4.0,[],9130f9aa3bb037a04c17e6f2630327e5
uZOaRCd8SO5FudDmqcqq1A,Mr Japanese Curry,34,4.0,[],9130f9aa3bb037a04c17e6f2630327e5
eGbIcqCE6C3m3tNhhtCAcA,Solly's Bagelry,241,2.5,[],9130f9aa3bb037a04c17e6f2630327e5
5nGTOnj9Fwb2hZUP3JQPVg,Pizzamia Gourmet Pizza Bar,5,4.5,[],9130f9aa3bb037a04c17e6f2630327e5
9YXD6Tm3uKOc76Qyu1w4Nw,Pokerrito,2,5.0,[],9130f9aa3bb037a04c17e6f2630327e5
f7jEEU1I96mqji4B65pLBA,Subway,1,1.0,[],9130f9aa3bb037a04c17e6f2630327e5
