id,name,review_count,rating,transactions,station_id
1KSuwOYn_bmhAEAgUriYYA,Kissa Tanto,269,4.0,[],e7bf01431a6982f032996ad50a9e5bd7
RfcPs1GmBErgev2CJlkfQA,Manpuku Bento,38,4.5,[],e7bf01431a6982f032996ad50a9e5bd7
d0YyLeHs90eNBCACc6_WIw,Barbara,14,4.5,[],e7bf01431a6982f032996ad50a9e5bd7
_x53w2dzVJiLW7vLd7qbjw,Sun Fresh Bakery House,48,4.0,[],e7bf01431a6982f032996ad50a9e5bd7
ZaO2ZLbdk-D269iNtYqDWg,La Boqueria,27,4.0,[],e7bf01431a6982f032996ad50a9e5bd7
V7WrmzvsMbJZNQ6uf5K6Vw,Dollar Meat Store,21,4.5,[],e7bf01431a6982f032996ad50a9e5bd7
8NvMeQwuy_wT37C4_J3BHg,Zhao Mah Bakery,14,4.5,[],e7bf01431a6982f032996ad50a9e5bd7
F-TYP2zuIwlqEwjW80d5Ew,Maxim's Bakery,37,3.5,[],e7bf01431a6982f032996ad50a9e5bd7
Y8W-6QrUxLlUcm2kHDhyZg,Kevin & Kevin,22,3.5,[],e7bf01431a6982f032996ad50a9e5bd7
5rZKOedzldGFx0LNeWdQ0A,Maxim's Restaurant,25,4.0,[],e7bf01431a6982f032996ad50a9e5bd7
4n-aj1CTTbDXm5UxdsaKQw,Sing Chong Food Centre,7,4.0,[],e7bf01431a6982f032996ad50a9e5bd7
gmCJoBAV2M9VIWJ1X4RIAQ,Savoy Pub,7,3.5,[],e7bf01431a6982f032996ad50a9e5bd7
QbvMaN8JekZh9HWRn9e0LA,Addah,3,4.0,[],e7bf01431a6982f032996ad50a9e5bd7
