id,name,review_count,rating,transactions,station_id
cA_W0XQcTsYZUwOXlGj48A,Sopra Sotto,127,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
kps_seTW758-4BPga_X68w,Dolce Amore,136,4.5,[],6b1622540fe5c85d365754dd8c20bf0c
nV6nLxww8P3xAshYZmalZA,Ginger Sushi,78,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
iPlWTqPac_B9qpS0Y_AhcQ,Tandoori Palace,123,3.5,[],6b1622540fe5c85d365754dd8c20bf0c
jKpHTUzCoXBFjdg8PMCsVA,The Charlatan,155,3.5,[],6b1622540fe5c85d365754dd8c20bf0c
ulsLlVcGvuLOSN0n3bR2zg,Harbour Oyster + Bar,68,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
2ACWJP0YGyKhpU8vMUWPBg,Marcello,323,3.0,[],6b1622540fe5c85d365754dd8c20bf0c
7EKeO01Wmal-9tLqVUXUvA,Sake Maki,69,3.5,[],6b1622540fe5c85d365754dd8c20bf0c
9k97YeY5BAr76bI5N1HKJA,Merci Beaucoup Cafe,21,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
Vtmuv3UZsUDr7q1JIngzLg,Livia,52,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
qX3N-KukDJOU4hfb-dfvbA,The Dime,140,3.0,[],6b1622540fe5c85d365754dd8c20bf0c
je53sE7RTFj9Nix0aatH3g,Viet Family- The Vegan House,14,4.5,[],6b1622540fe5c85d365754dd8c20bf0c
5lAYuU0vMEkYXMgSBUnDcw,Arriva Ristorante,69,3.0,[],6b1622540fe5c85d365754dd8c20bf0c
-3jnPOLStOTqf7pF_4mKRg,Auntie Jen's Pizzeria,15,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
6wzztDGSDViDWp27tBGoSQ,Vera's On The Drive,28,3.5,[],6b1622540fe5c85d365754dd8c20bf0c
GdAij7JCPWDfy0Z50m-TIA,Hanai,9,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
QrmiSkUQeW2MjeNixp0blA,Paris Bakery,13,3.5,[],6b1622540fe5c85d365754dd8c20bf0c
gla7RuGJHuJ5xV8Nt-zVzQ,Hirado Sushi,35,2.5,[],6b1622540fe5c85d365754dd8c20bf0c
Ma2vzb0TaS5kYslDwE2D2w,Bar Corso,3,4.5,[],6b1622540fe5c85d365754dd8c20bf0c
wfHsRTzfpQXAZtz6lhHLtg,Hinn Ramen,4,3.5,[],6b1622540fe5c85d365754dd8c20bf0c
Wvzy3EHqvgFw4vixKirsAg,Cozen,1,4.0,[],6b1622540fe5c85d365754dd8c20bf0c
