id,name,review_count,rating,transactions,station_id
fypxzyH9vQ3yO8mBTmiMqA,Moose's Down Under,139,4.0,[],fbb1d30d7f30b049873f5be5688563d4
hoTL3Z09TEpIzWcX5YAk3w,Mink - A Chocolate Café,206,3.5,[],fbb1d30d7f30b049873f5be5688563d4
9QJ5_oSo5dl5Xi8fZ_vddg,Palate Kitchen,88,4.0,[],fbb1d30d7f30b049873f5be5688563d4
oHLb2hTklvXCTSnMFpciog,Sandwich Plus,37,4.5,[],fbb1d30d7f30b049873f5be5688563d4
18J36O-RtwKjemcr8AKadA,Hydra Estiatorio,89,3.5,[],fbb1d30d7f30b049873f5be5688563d4
_FilivvpCbfT3vac3P_oiA,The Butcher & Bullock,104,3.5,[],fbb1d30d7f30b049873f5be5688563d4
O1LDlBOV-MuJE9l5F1ewsQ,Sciué Italian Bakery Caffé,98,3.0,[],fbb1d30d7f30b049873f5be5688563d4
gUDUj1v1VcSaR_7QLLQtNg,India Abroad,44,3.5,[],fbb1d30d7f30b049873f5be5688563d4
hm8sZmShmdxcAZxIyBDPjg,VAN CHA,6,4.5,[],fbb1d30d7f30b049873f5be5688563d4
2rRb62ldXtzADt07WtI0AA,Shogun/Sapporo Ramen,51,2.5,[],fbb1d30d7f30b049873f5be5688563d4
gvP4ILEOHSJ7lja8H0mqig,Curry Hut Indian Bistro,6,5.0,[],fbb1d30d7f30b049873f5be5688563d4
_i3YZocozAfEWTRIJX3HTQ,Bibiko,18,3.5,[],fbb1d30d7f30b049873f5be5688563d4
aADVJzZ5KouzRm66BD7DHA,International Food Fair,12,4.0,[],fbb1d30d7f30b049873f5be5688563d4
UStCIwJABUE5ri2njFTeKA,Chinatown,14,2.0,[],fbb1d30d7f30b049873f5be5688563d4
0Br1NRv_mxeFNz6-zqJahQ,Tim Hortons,10,2.5,[],fbb1d30d7f30b049873f5be5688563d4
uyTRqJvQhnK8mOqV6AJeLQ,Fit for Life Restaurant,6,3.0,[],fbb1d30d7f30b049873f5be5688563d4
9xnZfOKkWXsaMYfIj3cx0g,Chelsea Restaurant,3,3.5,[],fbb1d30d7f30b049873f5be5688563d4
O83jJMrY9ZowMNTmYlfrhw,Open Outcry & Pop Salt,12,4.5,[],fbb1d30d7f30b049873f5be5688563d4
8UvuwVsDEyGjPsY2hEKm2A,Black Pearl,4,3.5,[],fbb1d30d7f30b049873f5be5688563d4
c_XLPDxwemBejfceE3CBkg,Twin Leaf,3,4.5,[],fbb1d30d7f30b049873f5be5688563d4
lApzXZaTXnsm5n8Ncc4yQw,Bubble Waffle Cafe,2,4.5,[],fbb1d30d7f30b049873f5be5688563d4
3TGGEz-1YHGYlrM1QTjUyg,Fumiyoshi Japanese Restaurant,11,2.0,[],fbb1d30d7f30b049873f5be5688563d4
j09NT31AigVf8nexQR6P7A,Salad Loop,4,2.5,[],fbb1d30d7f30b049873f5be5688563d4
O5tu2zGAi0QtWDm-ntWJJQ,Kumo Japanese Ramen,3,3.0,[],fbb1d30d7f30b049873f5be5688563d4
EeoqAG5ST9WPPHFiNKMgrA,Space Venus,2,4.0,[],fbb1d30d7f30b049873f5be5688563d4
U43N7XRyuC5q5tyoQuluVA,Bubble Waffle Cafe,1,4.0,[],fbb1d30d7f30b049873f5be5688563d4
y3T7igWjA9H8U8RDvSJRGQ,Hornby Sushi,1,4.0,[],fbb1d30d7f30b049873f5be5688563d4
y1fDCgz1Bw9IbZqOx87WyQ,Vancouver International Fashion Week,1,4.0,[],fbb1d30d7f30b049873f5be5688563d4
_yXZaBSbGTdvz0bcJ7hzrQ,Dance of Time 1,1,3.0,[],fbb1d30d7f30b049873f5be5688563d4
a4gSpd2bnghmMEiMZsMqkQ,Woman Aflame,1,3.0,[],fbb1d30d7f30b049873f5be5688563d4
MzPOmxFhXfZ9BJ3egLTaFw,Persis Greek,1,4.0,[],fbb1d30d7f30b049873f5be5688563d4
