id,name,review_count,rating,transactions,station_id
iHgpWa4sNnjGjPsZIi-VNw,The Ellis,77,4.5,[],9449a6a83fbf88452e384350e5ac95b7
QHwx44M5TtXiwqU_0-VfXg,Nook,158,4.0,[],9449a6a83fbf88452e384350e5ac95b7
r6ky7WzDTgjZSxWFqa2l8w,Local Public Eatery,277,3.5,[],9449a6a83fbf88452e384350e5ac95b7
M4jkJHewQXZvDV34Tuon8g,Chewies Steam & Oyster Bar - Kits,290,3.5,[],9449a6a83fbf88452e384350e5ac95b7
PpPVbWqcPaUbtnWIYTcMsQ,Café Zen On Yew,163,3.5,[],9449a6a83fbf88452e384350e5ac95b7
jd0XyZCTzMOwiSrVjCwcpQ,Viva Fine Foods & Bakery,60,4.0,[],9449a6a83fbf88452e384350e5ac95b7
qn_lvX0D27u38UzAL4pa1g,The Cider House,22,4.5,[],9449a6a83fbf88452e384350e5ac95b7
DJGoBfUSZ955bNQAK6aBog,Kibune Sushi,64,3.5,[],9449a6a83fbf88452e384350e5ac95b7
bUyJ7AHN-dXCewS0NVw7jQ,Lucky Taco,57,3.5,[],9449a6a83fbf88452e384350e5ac95b7
3o_uedOTplKebCqHw6H86A,Thai Basil,57,3.5,[],9449a6a83fbf88452e384350e5ac95b7
YXooKYy632AGmzjqjBrutA,Paradiso Italian Gelato,24,3.5,[],9449a6a83fbf88452e384350e5ac95b7
htZ2lOcEJ3BRhwMehZgI7A,Kits Cafe and Eyewear,2,5.0,[],9449a6a83fbf88452e384350e5ac95b7
vN-OSZtWPZRrxgRt6Zdx6A,King’s Head Public House,5,4.0,[],9449a6a83fbf88452e384350e5ac95b7
rQOpafcLorc_rPDPOKjfGg,Mun Chicken,1,4.0,[],9449a6a83fbf88452e384350e5ac95b7
guvAcx5czb6IqmuED1E-uA,Enroute,1,1.0,[],9449a6a83fbf88452e384350e5ac95b7
