id,name,review_count,rating,transactions,station_id
iafE2JEpZ_ipd89tlk1MTA,Tableau Bar Bistro,251,4.0,[],c2a9c5d0e4578b928554c86f3d2c1162
WiAyM-mANK9NajRzbFerQw,Green Leaf Salad Bar,74,4.5,[],c2a9c5d0e4578b928554c86f3d2c1162
uZGQy70xpYkUzQxTpKoXaA,Yui Japanese Bistro,123,4.0,[],c2a9c5d0e4578b928554c86f3d2c1162
gYAHIORi93aXqYmjpexkWA,Melville Cafe,36,4.5,[],c2a9c5d0e4578b928554c86f3d2c1162
JSyZ923gqxPUXmKnJ8NOKw,Domo Sushi,85,3.5,[],c2a9c5d0e4578b928554c86f3d2c1162
Fx-giT_q_5JVhq8Ytoi35A,Sushi Go,64,2.5,[],c2a9c5d0e4578b928554c86f3d2c1162
iNq47BcpcCTOSh9s0nbONw,Bonus Bakery,15,4.5,[],c2a9c5d0e4578b928554c86f3d2c1162
G0AhQcShT2j0jAxnif76VQ,Starbucks,15,3.0,[],c2a9c5d0e4578b928554c86f3d2c1162
jH5-I1Mcyp7c-V36X8Ofbw,Freshii,42,3.0,[],c2a9c5d0e4578b928554c86f3d2c1162
rups8UCrLOGJz5EIWnwC8Q,Juan de Fuca Coffee Co,9,4.0,[],c2a9c5d0e4578b928554c86f3d2c1162
xm5NhlM4lJ8i2WWOUKumgg,Mercury Rising,2,4.5,[],c2a9c5d0e4578b928554c86f3d2c1162
F1-opBDlPlAOIANNsJkHSg,A&W,7,2.5,[],c2a9c5d0e4578b928554c86f3d2c1162
6Q_GJq4hN3hecTRnMgXA0A,7-Eleven,5,3.5,[],c2a9c5d0e4578b928554c86f3d2c1162
42-yCTO4gFzU6y1VrJ_eyA,Time Out Cafe,8,1.5,[],c2a9c5d0e4578b928554c86f3d2c1162
