id,name,review_count,rating,transactions,station_id
NensKn1MSVU_rm-1Y6WlFA,Marulilu Cafe,281,4.0,[],7a19c49f486d7c0c02b3685d7b240448
oHYOa9l5aLOQpJ8dF6sDmA,Menya Raizo,68,4.0,[],7a19c49f486d7c0c02b3685d7b240448
3sTVFA9wQQT_7RTUj_g1rw,Donair Spot,42,4.0,[],7a19c49f486d7c0c02b3685d7b240448
1AA4EjIIXywxOSnbyZ9vLA,Pho Extreme Xe Lua,101,2.5,[],7a19c49f486d7c0c02b3685d7b240448
31ag-M_QiaycGQrvAi169w,Jollibee,7,4.0,[],7a19c49f486d7c0c02b3685d7b240448
5nGTOnj9Fwb2hZUP3JQPVg,Pizzamia Gourmet Pizza Bar,5,4.5,[],7a19c49f486d7c0c02b3685d7b240448
RVqYrtjaMZFdNUjfM8plVA,Starbucks,3,4.5,[],7a19c49f486d7c0c02b3685d7b240448
SjoGSiEVXN6u9SHFZ7CWRw,A&W,16,2.0,[],7a19c49f486d7c0c02b3685d7b240448
yNGbRPKzTMGheRpqA2noNg,Walking Figures,2,3.0,[],7a19c49f486d7c0c02b3685d7b240448
O8I2UEhzIiTF_lFbIHvJ-Q,Aisha Tandoori,4,2.5,[],7a19c49f486d7c0c02b3685d7b240448
f7jEEU1I96mqji4B65pLBA,Subway,1,1.0,[],7a19c49f486d7c0c02b3685d7b240448
