id,name,review_count,rating,transactions,station_id
jKO4Og6ucdX2-YCTKQVYjg,Cactus Club Cafe,771,4.0,[],f3708906ec71348f5a42579fede36a0d
XwKxw-Rwf7cB33KXxU-iTg,Feastro,38,3.5,[],f3708906ec71348f5a42579fede36a0d
lmtyTjsLRLYxYc3DN-jYhQ,Olympic Cauldron,33,4.0,[],f3708906ec71348f5a42579fede36a0d
ImIP1Adwx6EvxNoj6gbjaA,LOT185 Cafe + Wine Bar,8,4.5,[],f3708906ec71348f5a42579fede36a0d
kRfJn1Fwcl3iXmYhKalI5w,Jack Poole Plaza,4,5.0,[],f3708906ec71348f5a42579fede36a0d
4f8mgwrPV_XRXMP9qLVhow,Starbucks,11,3.5,[],f3708906ec71348f5a42579fede36a0d
e8eDD0Cn_cRNoFhj90H7sw,Caffè Super Veloce,3,4.5,[],f3708906ec71348f5a42579fede36a0d
FwaxOvge4_iOmivWn20Zng,Nike - Greek God,3,4.0,[],f3708906ec71348f5a42579fede36a0d
cALV8k0kRonC_VD2yMzAXA,Stollenhaus,1,4.0,[],f3708906ec71348f5a42579fede36a0d
