id,name,review_count,rating,transactions,station_id
7mC73EaD-pi3yyR63ZVn3A,The Cascade Room,228,4.0,[],93c88a18c673e2c72a6afa93d6b89f18
NTtQJ4KrcK36Xi4eEvo3hQ,Ignite Pizzeria,71,4.0,[],93c88a18c673e2c72a6afa93d6b89f18
sLBJg33T9LfeKmq-FKxssg,Caffe Barney,109,3.0,[],93c88a18c673e2c72a6afa93d6b89f18
yBKJ9yxmZmKv6XvbYRN0_Q,Bean Around the World Coffees,47,3.5,[],93c88a18c673e2c72a6afa93d6b89f18
0DOiGpJm17_9vysNWOiHng,Tocador,46,3.5,[],93c88a18c673e2c72a6afa93d6b89f18
PPzjbq4cE4J9KIYLIcG7wg,Aling Mary's Filipino Store,19,4.0,[],93c88a18c673e2c72a6afa93d6b89f18
fgcDftf7FDOS3RR2oUzuPg,Subway,4,4.0,[],93c88a18c673e2c72a6afa93d6b89f18
