id,name,review_count,rating,transactions,station_id
D1gkF04qqIz0nrrVmCF6ug,Ramen Danbo,350,4.0,[],b9baf685b7053de899bf3467f61c2781
h60CuXTwYqNX9t6Ppt5RXA,The Hoke Poke,59,4.5,[],b9baf685b7053de899bf3467f61c2781
4WBtUrKNyfuyth71On3ApA,Trattoria Kitchen,309,3.5,[],b9baf685b7053de899bf3467f61c2781
XDWS4Rayi52jrN0z0ibG4Q,Mi Casa Mexicana,23,4.0,[],b9baf685b7053de899bf3467f61c2781
k50eFm74cJtUOEIScrDCMQ,Bibo Pizzeria Con Cucina,131,3.0,[],b9baf685b7053de899bf3467f61c2781
VzIh81mLHwZeeAtMFxqK_w,Noodlebox,218,3.0,[],b9baf685b7053de899bf3467f61c2781
w7q3AJ_nXkdCGn9YWyzJLA,Ajiya Sushi Bar,24,3.5,[],b9baf685b7053de899bf3467f61c2781
tyzaHCGa0FIDjHAj8HGD0g,Bel Café - Kits,19,4.0,[],b9baf685b7053de899bf3467f61c2781
NMNzFTEcJ0bTyDDXUgOSLw,Hideaway Eatery & Bar,8,4.0,[],b9baf685b7053de899bf3467f61c2781
_3UwHix7TshlnVBHmL3l4g,Best Falafel,15,3.5,[],b9baf685b7053de899bf3467f61c2781
G5jF4SJxprxf4rQYkemHtw,Mars Japanese Bistro,7,3.5,[],b9baf685b7053de899bf3467f61c2781
cNil4ExqTvXBkd9arVGx1g,Pizza Hut,20,2.5,[],b9baf685b7053de899bf3467f61c2781
fRl75WY-N0Pia2Tjrp0ZNg,Heaven & Earth India Curry House,6,3.0,[],b9baf685b7053de899bf3467f61c2781
