id,name,review_count,rating,transactions,station_id
zs0S_2_nNqld_pfcEVnINw,Kiku Sushi,14,3.5,[],5de0fe55497681d4cc9dd25509cf51ab
upNffrDjq_VNFd7pk8RmAg,Casa Dolce Coal Harbour,19,2.5,[],5de0fe55497681d4cc9dd25509cf51ab
83XN8Vxi8wr1NoBzvVMtRw,Blue Edge Cafe,18,2.0,[],5de0fe55497681d4cc9dd25509cf51ab
