fsq_id,name,popularity,price,station_id
5e27ecc49309440008cb03ae,Published on Main,0.9675279329608939,2.0,89a0b49a66e54a7639ad960962148a3e
7d6ef0b8602745697a2e336c,Published on Main,,,89a0b49a66e54a7639ad960962148a3e
