fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
543ffaa5498e1016918872cf,Keg Steakhouse & Bar - Thurlow Keg,0.9591092489137182,2.0,7.9,95.0,61.0,11.0,a9f0b06d07f89b75e92c0cf686223aea
4c88f79f97828cfad822a0aa,A&W Restaurant,0.9614951893234016,1.0,6.5,95.0,16.0,5.0,a9f0b06d07f89b75e92c0cf686223aea
53bf6aa3498e4815fa520196,Subway,0.6033907510862818,1.0,6.6,7.0,2.0,,a9f0b06d07f89b75e92c0cf686223aea
60c2d2dd590f1b018a0d3ea4,Miantiao,0.37715316573556795,2.0,,,,,a9f0b06d07f89b75e92c0cf686223aea
61ab03959f036e7986eda3ff,Carlino Restaurant,0.95235878336437,2.0,,,,,a9f0b06d07f89b75e92c0cf686223aea
5b0c270cad1789002c3bf54b,Burrito Room,0.27929081315952825,1.0,,,,,a9f0b06d07f89b75e92c0cf686223aea
59330b94e185f327ff54c37c,Neptune Chinese Kitchen,0.819366852886406,1.0,5.0,14.0,8.0,1.0,a9f0b06d07f89b75e92c0cf686223aea
6291cc2ec27d1c5140bc6ab5,Karma Lounge,0.8575806952203601,3.0,,,,,a9f0b06d07f89b75e92c0cf686223aea
b2884dbee16e480e808b0bcd,Lobby Lounge,,,,,,,a9f0b06d07f89b75e92c0cf686223aea
5853bad17c13480629767736,49th Parallel Coffee Roasters Cafe,,,,,,,a9f0b06d07f89b75e92c0cf686223aea
5f4f31a414c44f7e85a651f0,Aki Restaurants Ltd,,,,,,,a9f0b06d07f89b75e92c0cf686223aea
