fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4b525ee5f964a520e17927e3,La Grotta Del Formaggio,0.9507099627560521,1.0,8.2,42.0,51.0,15.0,ebc551adb0fc1a684f4080e4954a9ba4
5060a443e4b0be43501ee278,The Cannibal Cafe,0.9296438547486033,2.0,7.8,66.0,92.0,24.0,ebc551adb0fc1a684f4080e4954a9ba4
4aa80372f964a520b84e20e3,Calabria Bar,0.9509815332091869,1.0,7.4,85.0,47.0,17.0,ebc551adb0fc1a684f4080e4954a9ba4
4bd9b9402e6f0f47a2aa0b08,J N & Z Deli,0.8646221291123526,1.0,7.4,7.0,13.0,4.0,ebc551adb0fc1a684f4080e4954a9ba4
4aab286ef964a520255920e3,Belgian Fries,0.9742202048417132,1.0,7.4,128.0,75.0,22.0,ebc551adb0fc1a684f4080e4954a9ba4
4ab15459f964a520096920e3,Take Thai Home,0.958760086902545,1.0,6.6,12.0,12.0,5.0,ebc551adb0fc1a684f4080e4954a9ba4
4e1b538cae60ddb8f651e43b,Kojima Sushi,0.9313896648044693,2.0,6.7,30.0,20.0,6.0,ebc551adb0fc1a684f4080e4954a9ba4
5a10b8a16dcf0435cc454214,Spade,0.845030260707635,1.0,6.5,13.0,10.0,4.0,ebc551adb0fc1a684f4080e4954a9ba4
6036f4100f1daa62800ffe47,Social,0.9639199255121043,2.0,,,,,ebc551adb0fc1a684f4080e4954a9ba4
5cf08a740e3239002b98435d,Park Drive,0.9461514587212911,2.0,,,,,ebc551adb0fc1a684f4080e4954a9ba4
5b5b7a8e8c35dc002cfcc1c9,Sushi Ninja,0.09378879577901925,2.0,,,,,ebc551adb0fc1a684f4080e4954a9ba4
62fb2eb96e959e1e3078e3b9,Osita,0.5739447548106766,,,,,,ebc551adb0fc1a684f4080e4954a9ba4
2abc17dd73214beea92d2b27,Saloniki Restaurant,,,,,,,ebc551adb0fc1a684f4080e4954a9ba4
3951572017e14dd402ac844e,Fratelli Authentic Italian Baking,,,,,,,ebc551adb0fc1a684f4080e4954a9ba4
