fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4dfe52e6b0fb709b61e36ce6,Kishimoto Japanese Restaurant,0.968284450651769,2.0,8.6,224.0,134.0,38.0,6eaa02e5bcf78db5386683d38fa2dabd
4f73c020e4b0ab2907d5a86f,Siddharthas Indian Kitchen,0.9169188392302917,2.0,8.9,32.0,90.0,13.0,6eaa02e5bcf78db5386683d38fa2dabd
4aa838eaf964a520315020e3,Prado Cafe,0.9658015207945375,1.0,8.1,150.0,127.0,47.0,6eaa02e5bcf78db5386683d38fa2dabd
4ab6cfe7f964a520267920e3,Rinconcito Salvadoreno Restaurant,0.8541666666666666,2.0,8.2,20.0,24.0,13.0,6eaa02e5bcf78db5386683d38fa2dabd
5bb2874235811b00398ffc2b,Elephant Garden Creamery,0.9606804779639975,1.0,7.9,20.0,10.0,2.0,6eaa02e5bcf78db5386683d38fa2dabd
4aab06bff964a520995820e3,Addis Cafe,0.5887065487274985,2.0,7.3,6.0,8.0,4.0,6eaa02e5bcf78db5386683d38fa2dabd
508c159fe4b0306b57dfdfa7,Tangent Cafe,0.95747982619491,3.0,7.6,93.0,67.0,21.0,6eaa02e5bcf78db5386683d38fa2dabd
4b246cdcf964a520626724e3,Best Falafel,0.8760086902545003,1.0,6.1,13.0,20.0,8.0,6eaa02e5bcf78db5386683d38fa2dabd
53b74121498ebfb1ade5b1cd,Sushi Ville,0.9344545313469894,2.0,6.3,36.0,23.0,14.0,6eaa02e5bcf78db5386683d38fa2dabd
4b0de7daf964a520695223e3,Riddim & Spice,0.805788330229671,2.0,,,,,6eaa02e5bcf78db5386683d38fa2dabd
5c355fd8c9f907002cd49416,La Pache Pizza,0.8330229671011794,1.0,,,,,6eaa02e5bcf78db5386683d38fa2dabd
9f94007378304f36a7077bb3,4 Brothers Pizza,,,,,,,6eaa02e5bcf78db5386683d38fa2dabd
4e9974eec9454ded8858fa99,Durae Enterprises Ltd,,,,,,,6eaa02e5bcf78db5386683d38fa2dabd
