fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
530e9ea1498eee5076f049a3,Matchstick Coffee,0.9501086281812539,2.0,9.0,163.0,342.0,37.0,852212d6d52b5f00544fad01d21c7db2
58433dcee110955af05a854c,Dalina,0.9789144941030415,1.0,7.6,23.0,26.0,7.0,852212d6d52b5f00544fad01d21c7db2
55d4d3c8498ea0961a75dda6,Fat Mao Noodles,0.9456665114835506,1.0,8.3,64.0,108.0,11.0,852212d6d52b5f00544fad01d21c7db2
5840e68326a4073fb5517d3d,Pacific Poke,0.8648936995654872,,7.5,25.0,19.0,3.0,852212d6d52b5f00544fad01d21c7db2
4b85b032f964a520e86c31e3,Ba le,0.931253879577902,1.0,7.1,18.0,13.0,5.0,852212d6d52b5f00544fad01d21c7db2
4e99cefcf790b2a9190a854e,Treasure Green Tea Co,0.07962833643699566,2.0,7.8,17.0,8.0,1.0,852212d6d52b5f00544fad01d21c7db2
4aa7f74ff964a520474e20e3,Brickhouse Late Nite Bistro & Bar,0.94518156424581,1.0,7.3,17.0,26.0,3.0,852212d6d52b5f00544fad01d21c7db2
54ce8759498ede96b0c2d9ad,The Ramen Butcher,0.9495460893854749,1.0,7.3,166.0,113.0,21.0,852212d6d52b5f00544fad01d21c7db2
4ccbaf08c0378cfa0aed8048,London Pub,0.9440370887647423,1.0,5.8,109.0,80.0,34.0,852212d6d52b5f00544fad01d21c7db2
590cd4fd0a464d19ef9cf8f0,Straight Outta Brooklyn NYC Pizzeria,0.8472028243327127,1.0,,,,,852212d6d52b5f00544fad01d21c7db2
5a19e0d13c858d332c664703,Tim Hortons,0.958449720670391,1.0,6.3,5.0,1.0,0.0,852212d6d52b5f00544fad01d21c7db2
616f8af98fc46720384a4074,"Fiorino, Italian Street Food",0.9214385474860335,2.0,,,,,852212d6d52b5f00544fad01d21c7db2
5eecc43ce0631d000726dd68,Bar Chickadee,0.9015751086281812,3.0,,,,,852212d6d52b5f00544fad01d21c7db2
a45ecd8d59e54ab55e41c7e5,Nando's,,,,,,,852212d6d52b5f00544fad01d21c7db2
eea6aaa7c88c45b575daea7d,Trattoria,,,,,,,852212d6d52b5f00544fad01d21c7db2
4d0e57def393224b4f4721ee,Black Forest Delicatessen,0.9648062788432408,1.0,,,,,852212d6d52b5f00544fad01d21c7db2
82405aed507345cdc921f2b1,A20 Pizza,,,,,,,852212d6d52b5f00544fad01d21c7db2
8f7cb4a05f9346ced1cfac97,Park Royal Shopping Centre,,,,,,,852212d6d52b5f00544fad01d21c7db2
a2ad7204097248eebad0bad2,East of Main,,,,,,,852212d6d52b5f00544fad01d21c7db2
c1104a340af040ccacba8ae4,Fatkee Restaurant,,,,,,,852212d6d52b5f00544fad01d21c7db2
7ea8431380f24249bf15ff3a,Floata Seafood Restaurant,,,,,,,852212d6d52b5f00544fad01d21c7db2
