fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4ab7f051f964a520827b20e3,Ebi-Ten,0.9682456548727498,1.0,8.3,152.0,150.0,33.0,7181df50ee1d1a05559399211382b7c8
552583c6498e2ca34e9012b4,Straight Outta Brooklyn NYC Pizzeria,0.970030260707635,1.0,8.3,88.0,93.0,16.0,7181df50ee1d1a05559399211382b7c8
4aa7dce2f964a520ad4d20e3,Cafe Medina,0.9936374922408442,2.0,9.0,980.0,1363.0,307.0,7181df50ee1d1a05559399211382b7c8
4c7596abb474a1cda1b9b9bf,Library Square,0.8100558659217877,,7.7,229.0,25.0,4.0,7181df50ee1d1a05559399211382b7c8
538f71c9498e0706f1475262,Hubbub,0.9079958100558659,1.0,7.4,20.0,64.0,16.0,7181df50ee1d1a05559399211382b7c8
4fe504f0e4b00cda589425c7,Memphis Blues Barbeque House,0.9230291744258224,2.0,7.2,67.0,58.0,11.0,7181df50ee1d1a05559399211382b7c8
533466e7498e5bc662c9e26c,Le Petit Belge,0.9352304469273743,1.0,7.1,67.0,69.0,15.0,7181df50ee1d1a05559399211382b7c8
4c94d97421c7199cf968137f,Blenz Coffee,0.9679352886405959,1.0,7.2,20.0,14.0,3.0,7181df50ee1d1a05559399211382b7c8
59020f656a8d8658d39ea063,Pacific Coffee Roasters,0.9710777467411545,1.0,6.9,14.0,17.0,3.0,7181df50ee1d1a05559399211382b7c8
4d1d077f16cfb60c98a33b61,A&W Restaurant,0.9127094972067039,1.0,7.0,39.0,22.0,1.0,7181df50ee1d1a05559399211382b7c8
57cf2e7f498eef8d7dedcbd5,Gong Cha,0.7938198324022346,,6.4,21.0,18.0,4.0,7181df50ee1d1a05559399211382b7c8
4b27ee1bf964a5207c8c24e3,Tim Hortons,0.9868676288019863,1.0,6.2,102.0,130.0,31.0,7181df50ee1d1a05559399211382b7c8
4aa8033ef964a520b64e20e3,Crepes & Gelato,0.22794459962756053,,,,,,7181df50ee1d1a05559399211382b7c8
57e5bd57498e440474bdb7d3,Wasabi sushi n noodle,0.5730524518932341,2.0,,,,,7181df50ee1d1a05559399211382b7c8
5d0941151af852002cfb3804,Sushi Sonoya,0.08185909373060211,2.0,,,,,7181df50ee1d1a05559399211382b7c8
4c0ff6fdb93cc9b6e6fe55e0,Amore Pizza,0.7994840161390441,1.0,,,,,7181df50ee1d1a05559399211382b7c8
5a56723ea8eb600dbaa24cde,Sushi Bros,0.883399286157666,2.0,,,,,7181df50ee1d1a05559399211382b7c8
632e71f5738d032eea3dc570,Pelicana Chicken,0.36256595282433274,1.0,,,,,7181df50ee1d1a05559399211382b7c8
5d2d43617226a500249d4e61,Big G Fried Chicken,0.8970941961514587,1.0,,,,,7181df50ee1d1a05559399211382b7c8
59606cbb9be5224b9b1b06c3,Gelato Express N2,0.962503879577902,,,,,,7181df50ee1d1a05559399211382b7c8
54aef2a3498eb5e74ac7814e,Mediterranean Greens Salad Bar,0.8298417132216015,2.0,,,,,7181df50ee1d1a05559399211382b7c8
58be34c289151d19bbcd29c2,Hendricks Resto Lounge,0.9246198013656114,3.0,5.0,9.0,8.0,2.0,7181df50ee1d1a05559399211382b7c8
a9997b53d39d44d7c76cb2c7,Wasabi,,,,,,,7181df50ee1d1a05559399211382b7c8
14ad000034231ef9c3cd2683,Pizza Pizza,,,,,,,7181df50ee1d1a05559399211382b7c8
4b0a070bd6804a97ffedff9b,Yogen Fruz,,,,,,,7181df50ee1d1a05559399211382b7c8
e4450302b5f246d54c106e73,Orange Julius,,,,,,,7181df50ee1d1a05559399211382b7c8
0f0fba0dd00f4edd706704ab,Booster Juice,,,,,,,7181df50ee1d1a05559399211382b7c8
