fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4aa7f561f964a520384e20e3,Miku,0.9957324643078833,3.0,8.9,959.0,610.0,178.0,3e112f9fe877e0003780386359060ae6
4b68d852f964a520d08f2be3,Five Sails Restaurant,0.9407006517690876,,8.4,56.0,28.0,6.0,3e112f9fe877e0003780386359060ae6
5075f7b9f2e73b925f6431ef,FlyOver Canada,0.9983511793916822,,9.0,222.0,369.0,41.0,3e112f9fe877e0003780386359060ae6
4ce1b62d69136dcb750aebe6,Arturo's Mexico to Go,0.8933116076970825,1.0,6.7,17.0,30.0,10.0,3e112f9fe877e0003780386359060ae6
4ba17810f964a520b2b937e3,ARC Food + Drink,0.9899518932340161,4.0,6.2,76.0,50.0,12.0,3e112f9fe877e0003780386359060ae6
5e62bf9466f50a000749b2bd,Hula Poke Waterfront,0.10552451893234016,,,,,,3e112f9fe877e0003780386359060ae6
4db385ee0437fa536a17a608,Pacific Club Floor,0.8058465238981999,3.0,,,,,3e112f9fe877e0003780386359060ae6
4e91027f0aafb4070c2e4225,The Grill at the Terminal City Club,0.8886367163252639,2.0,,,,,3e112f9fe877e0003780386359060ae6
55073fe8498ef84023605e92,Creme de la Crumb,0.903534295468653,1.0,,,,,3e112f9fe877e0003780386359060ae6
4aa8288af964a520b44f20e3,Waterfront Centre,0.9982929857231533,,,,,,3e112f9fe877e0003780386359060ae6
e8f6ac8e1b954cd284a954dc,ARC Restaurant,,,,,,,3e112f9fe877e0003780386359060ae6
004af5450a624711db22fb6d,Canadian Craft Tours,,,,,,,3e112f9fe877e0003780386359060ae6
ac99df13047840ceff55718f,Aburi Restaurants Canada,,,,,,,3e112f9fe877e0003780386359060ae6
