fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4abea310f964a520ff8e20e3,Pourhouse Restaurant,0.9595747982619491,2.0,8.7,330.0,379.0,117.0,f97d5bf41f35aa181288429fb52e3488
4bb3f20af187a593b1b113f8,Al Porto Ristorante,0.945802296710118,3.0,8.2,92.0,136.0,25.0,f97d5bf41f35aa181288429fb52e3488
4aa73706f964a5204f4c20e3,Black Frog Eatery,0.9635707635009311,2.0,7.2,140.0,136.0,41.0,f97d5bf41f35aa181288429fb52e3488
4aa736a3f964a5204e4c20e3,Water St Cafe,0.9409916201117319,3.0,7.3,88.0,69.0,31.0,f97d5bf41f35aa181288429fb52e3488
4b392749f964a5204a5725e3,Trees Organic Coffee,0.9376745810055865,1.0,7.2,133.0,80.0,29.0,f97d5bf41f35aa181288429fb52e3488
4f7371cde4b02c6aef5df0ba,Silvestre Gusto Latino,0.8318396958410925,2.0,6.0,50.0,42.0,26.0,f97d5bf41f35aa181288429fb52e3488
5c233121336273003973e1fa,Bēkon Loft + Lounge,0.03441185599006828,2.0,,,,,f97d5bf41f35aa181288429fb52e3488
5824e1c32a4e2b39f9bf8c7f,The Poke Shop,0.45643234016139045,,,,,,f97d5bf41f35aa181288429fb52e3488
de6ff59a3e464f230ff12166,Yummy Interactive Inc,,,,,,,f97d5bf41f35aa181288429fb52e3488
ca622fffd8284ea77a16092b,Silvestre Deli & Bistro,,,,,,,f97d5bf41f35aa181288429fb52e3488
c593631c04e74dc72ae0c290,Glowbal Group,,,,,,,f97d5bf41f35aa181288429fb52e3488
