fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
4aa9a423f964a520a65420e3,Parthenon Super Market,0.9742977963997517,2.0,8.4,31.0,34.0,13.0,9c1397c06e07bf74fc049f1a0872eea0
52324563498e06224eadbbc2,Neverland Tea Salon,0.9344933271260087,2.0,8.1,93.0,32.0,13.0,9c1397c06e07bf74fc049f1a0872eea0
4f878c5be4b0ab5c86346ad8,Nuba,0.937965549348231,1.0,7.7,55.0,63.0,17.0,9c1397c06e07bf74fc049f1a0872eea0
4af39538f964a520bcee21e3,Mamalee Malaysian Delight,0.9302451893234016,2.0,7.6,85.0,46.0,13.0,9c1397c06e07bf74fc049f1a0872eea0
4bc1015374a9a5933a26d1f6,Notte's Bon Ton Pastry,0.8432262569832403,1.0,7.6,17.0,11.0,6.0,9c1397c06e07bf74fc049f1a0872eea0
4abe6a40f964a5206c8d20e3,Elwood's,0.8614020794537555,2.0,6.9,34.0,25.0,22.0,9c1397c06e07bf74fc049f1a0872eea0
4b85ddc2f964a520f97631e3,Subway,0.7847416201117319,1.0,6.4,1.0,2.0,0.0,9c1397c06e07bf74fc049f1a0872eea0
4aa7f754f964a520484e20e3,The Fringe Cafe,0.9040580384854128,2.0,5.8,8.0,12.0,6.0,9c1397c06e07bf74fc049f1a0872eea0
4aafc5dcf964a520ad6420e3,Tim Hortons,0.9468885785226567,1.0,5.6,26.0,29.0,5.0,9c1397c06e07bf74fc049f1a0872eea0
4aa6a91df964a520864a20e3,Coppertank Grill,0.7827048417132216,1.0,5.7,14.0,39.0,15.0,9c1397c06e07bf74fc049f1a0872eea0
8d1036a168d84bcf5f757197,Kitsilano Sushi,,,,,,,9c1397c06e07bf74fc049f1a0872eea0
12b0634f0d5544df0f1d8264,Taco Shack,,,,,,,9c1397c06e07bf74fc049f1a0872eea0
ee4a370766fc429ff621585d,Pita Pit,,,,,,,9c1397c06e07bf74fc049f1a0872eea0
176f8abd02594590ca298ad6,Cafe d'Lite,,,,,,,9c1397c06e07bf74fc049f1a0872eea0
df50e2791d8443e7cec4c1cf,Mamalee,,,,,,,9c1397c06e07bf74fc049f1a0872eea0
