fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,0.9367628801986344,2.0,8.2,26.0,8.0,1.0,ea9485fcdce0611243474d000e4ad248
503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,0.9162205152079453,1.0,8.1,24.0,31.0,8.0,ea9485fcdce0611243474d000e4ad248
4fa497b2e4b052ea290b8176,Xe Lua 24,0.8581238361266295,2.0,6.9,13.0,23.0,5.0,ea9485fcdce0611243474d000e4ad248
59e2bb22002f4c4049c0597a,Viet House,0.9441922718808193,2.0,6.3,11.0,11.0,4.0,ea9485fcdce0611243474d000e4ad248
4adbdddff964a520ec2a21e3,Café Gloucester 告羅士打餐廳,0.9874689633767846,2.0,6.8,139.0,82.0,28.0,ea9485fcdce0611243474d000e4ad248
4aa8042df964a520bd4e20e3,Las Tortas,0.8995965238981999,1.0,6.3,29.0,23.0,11.0,ea9485fcdce0611243474d000e4ad248
4aaae6a3f964a520ef5720e3,Tokyo John,0.9352886405959032,2.0,6.3,14.0,21.0,7.0,ea9485fcdce0611243474d000e4ad248
58d6d666fa7ed05be69e9e9b,Tasty Lucky Noodle House,0.5731300434512725,1.0,,,,,ea9485fcdce0611243474d000e4ad248
62926dbd93e41f7dda18bec0,Deccan Chilli's,0.8312771570453135,2.0,,,,,ea9485fcdce0611243474d000e4ad248
4ab439bdf964a520797020e3,Kino Cafe,0.8512763811297331,2.0,5.5,31.0,19.0,8.0,ea9485fcdce0611243474d000e4ad248
4b46551ef964a520dc1d26e3,Szechuan House Restaurant,0.32699022346368717,1.0,,,,,ea9485fcdce0611243474d000e4ad248
537ebfdd498e3b3229a06366,Prontino,0.43682107386716323,3.0,,,,,ea9485fcdce0611243474d000e4ad248
5457ed84498ec5170a526eaf,Sushi 7,0.8335661080074488,2.0,,,,,ea9485fcdce0611243474d000e4ad248
4aad549ff964a520bb5f20e3,Flying Wedge Pizza Co,0.8774053382991931,1.0,,,,,ea9485fcdce0611243474d000e4ad248
5529bfc6498e49883b74ecb4,Rain Or Shine Ice Cream,0.8069328057107387,1.0,,,,,ea9485fcdce0611243474d000e4ad248
43e96cebde9d4233184520e1,Om Vegetarian Restaurant,,,,,,,ea9485fcdce0611243474d000e4ad248
85db9b84ecb247b73e1c2a52,Indian Junction Bar & Grill,,,,,,,ea9485fcdce0611243474d000e4ad248
8ef098839c2341bdb689cf22,Flo Tea Room,,,,,,,ea9485fcdce0611243474d000e4ad248
68dbe478a9284507ae3c4b71,Cafe Gloucester,,,,,,,ea9485fcdce0611243474d000e4ad248
