fsq_id,name,popularity,rating,stats.total_photos,stats.total_ratings,stats.total_tips,price,station_id
5ce1a82d2a7ab6002b5398fc,Passione Gelato,0.9763151769087524,8.3,6.0,11.0,2.0,,c7b5bec0b2f4ab9a2d3f9d837725620c
4aaabe01f964a5202b5720e3,Fresh Take-Out Japanese,0.9313314711359404,7.5,21.0,46.0,22.0,2.0,c7b5bec0b2f4ab9a2d3f9d837725620c
568f04cc498e96ff712718a8,On Yogurt,0.8461165425201738,6.5,23.0,12.0,3.0,1.0,c7b5bec0b2f4ab9a2d3f9d837725620c
5a40908832b61d131d556e90,BC Kitchen,0.9451621663563005,,,,,3.0,c7b5bec0b2f4ab9a2d3f9d837725620c
5d9e6f08f8afa70007d7d509,Lotus Whiskey Tea Lounge,0.9451233705772812,,,,,3.0,c7b5bec0b2f4ab9a2d3f9d837725620c
5cb26e5b180b91002cf6c92e,Le Cassis Patisserie & Cooking School,0.19359093730602112,,,,,,c7b5bec0b2f4ab9a2d3f9d837725620c
5d3b5874d7233d0008793295,Le Doux Ciel,0.9062112042209808,,,,,1.0,c7b5bec0b2f4ab9a2d3f9d837725620c
