fsq_id,name,popularity,rating,stats.total_photos,stats.total_ratings,stats.total_tips,price,station_id
4ec01a36b803bca7de649427,The Belgard Kitchen,0.9708061762880199,8.5,200.0,109.0,18.0,,c448b73d92f7f8e1daafb3b9c5fbe6a6
5358725f498ea4226bba2e18,Vancouver Urban Winery,0.8343032278088144,8.2,45.0,33.0,9.0,,c448b73d92f7f8e1daafb3b9c5fbe6a6
53a0f495498e3252dcd46897,Postmark Brewing,0.6851722532588455,7.8,105.0,46.0,12.0,2.0,c448b73d92f7f8e1daafb3b9c5fbe6a6
55c40e66498e739ed2c87adf,The Mackenzie Room,0.9864602731222843,8.9,26.0,38.0,7.0,2.0,c448b73d92f7f8e1daafb3b9c5fbe6a6
4be4b33a2457a59384a4aa15,Invoke Roof,0.26829220980757296,,,,,1.0,c448b73d92f7f8e1daafb3b9c5fbe6a6
fb7129198e904f3195e47fb0,The Settlement Building,,,,,,,c448b73d92f7f8e1daafb3b9c5fbe6a6
cf8deb849ef44d8e858a2ed0,Pallet Coffee Roasters HQ,,,,,,,c448b73d92f7f8e1daafb3b9c5fbe6a6
b7fec5b7b3ed41de9b33f062,Roaring Twenties Wine Co,,,,,,,c448b73d92f7f8e1daafb3b9c5fbe6a6
c37b76049ef84628fc631a73,Fujiya Japanese Foods,,,,,,,c448b73d92f7f8e1daafb3b9c5fbe6a6
