fsq_id,name,popularity,rating,stats.total_photos,stats.total_ratings,stats.total_tips,price,station_id
5116e8c6e4b0cd2368f77868,Long Table Distillery,0.9057262569832403,7.9,37.0,28.0,3.0,,99c81f71db35911c79a86a1c5edc5604
4ad10242f964a520ebdb20e3,Prego Coffee & Deli,0.8249340471756673,,,,,1.0,99c81f71db35911c79a86a1c5edc5604
