fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
555df6c9498ec05757a9ef70,Moja Coffee,0.9562189633767846,1.0,8.3,40.0,121.0,7.0,ac3b8198f03754a0afb8b6ed6d220cdd
4ce833c6fe90a35d053c410e,Sweet Cherubim,0.8765130353817505,,7.8,30.0,41.0,20.0,ac3b8198f03754a0afb8b6ed6d220cdd
4b71d2caf964a520905e2de3,Britannia Sushi,0.20559823091247673,2.0,8.1,10.0,88.0,10.0,ac3b8198f03754a0afb8b6ed6d220cdd
4aa80271f964a520af4e20e3,Biercraft,0.8148859404096834,3.0,8.5,173.0,118.0,52.0,ac3b8198f03754a0afb8b6ed6d220cdd
5256c3bf498e4a720085f2cf,Sula Indian Restaurant,0.9529407200496586,2.0,7.6,18.0,16.0,6.0,ac3b8198f03754a0afb8b6ed6d220cdd
4aecb34ff964a52060ca21e3,Pizza Garden,0.8268156424581006,1.0,7.1,10.0,14.0,3.0,ac3b8198f03754a0afb8b6ed6d220cdd
4cddb9c1c4f6a35d0b36c56c,Eternal Abundance,0.8001241464928616,2.0,7.5,23.0,28.0,5.0,ac3b8198f03754a0afb8b6ed6d220cdd
4aa9ac06f964a520ca5420e3,Joe's Cafe,0.8859404096834265,1.0,7.5,22.0,14.0,10.0,ac3b8198f03754a0afb8b6ed6d220cdd
5f00f72289dce8008504b1fa,The Lunch Lady,0.9835505896958411,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
5d959d36718dfa0008f72e41,The Pizza Castle & Indian Curry,0.8523238671632526,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
5a3c6926898bdc16c1092eb1,Kulinarya,0.9014587212911235,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
5fa469466e1d2e5056f399ee,Mogu Fried Chicken,0.9155415890751086,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
58fd635835dfa707a416c32a,Thai Basil Restaurant,0.8818862507759155,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
4aa7f9fff964a520684e20e3,Lime Japanese Cuisine,0.5815875232774674,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
5c40fec6c97f28002b4761da,Bombay Kitchen and Bar,0.9099162011173184,2.0,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
d812a3c94a8440c3f2bf72c6,Hustle Pizza Co,,,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
e3f180b38ef140186b7e7098,The Reef Caribbean Restaurant - Commercial Drive,,,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
1433ae1cbf9f451d294fafa4,The Lang Club,,,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
793d7457b4be49bce4542e80,Santos Tapas Restaurant,,,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
7b5f0d08b398478278099acc,PhoEver Fresh Vietnamese Cuisine,,,,,,,ac3b8198f03754a0afb8b6ed6d220cdd
