fsq_id,name,popularity,price,rating,stats.total_photos,stats.total_ratings,stats.total_tips,station_id
5119b99ee4b059beca1dbdc3,Cazba Restaurant,0.9526691495965239,2.0,7.7,132.0,127.0,23.0,686b314a6c3348efd2297d6b3dfed1a7
4ad9279af964a520a31821e3,Takis Taverna,0.8972105834885165,2.0,7.5,19.0,43.0,17.0,686b314a6c3348efd2297d6b3dfed1a7
4abc5e72f964a520148720e3,Stepho's Souvlaki Greek Taverna,0.9600015518311608,2.0,7.7,264.0,269.0,101.0,686b314a6c3348efd2297d6b3dfed1a7
4ab8356ff964a5208f7c20e3,Thai Basil Restaurant,0.9698168839230292,1.0,7.7,74.0,62.0,27.0,686b314a6c3348efd2297d6b3dfed1a7
4b9424cef964a520fa6a34e3,Transylvanian Traditions Bakery,0.8849705152079453,1.0,7.2,33.0,16.0,8.0,686b314a6c3348efd2297d6b3dfed1a7
4ac6bae0f964a5200eb620e3,Samurai Japanese Restaurant,0.964501862197393,2.0,7.1,149.0,156.0,49.0,686b314a6c3348efd2297d6b3dfed1a7
5443098f498ec84e42f27c6a,Los Amigos Taqueria,0.9635125698324022,1.0,7.1,18.0,31.0,11.0,686b314a6c3348efd2297d6b3dfed1a7
4be4ad0dcf200f471156123c,Megabite Pizza,0.8060792985723153,1.0,6.7,8.0,17.0,6.0,686b314a6c3348efd2297d6b3dfed1a7
4f29e4d7e4b02271ae59de77,Fatburger,0.9453173494723774,1.0,6.4,24.0,28.0,7.0,686b314a6c3348efd2297d6b3dfed1a7
51204c1fe4b0d2f618776633,Apgujung,0.4820957479826195,2.0,,,,,686b314a6c3348efd2297d6b3dfed1a7
5c944c11a9e402002c3c1e0c,Best Bite Donair,0.8791511483550589,2.0,,,,,686b314a6c3348efd2297d6b3dfed1a7
5f45dce816ac651908635457,Pokébar,0.6629034761018001,,,,,,686b314a6c3348efd2297d6b3dfed1a7
5d958ce7cf82720007fb0291,Beetbox,0.9278010552451893,2.0,,,,,686b314a6c3348efd2297d6b3dfed1a7
2a0cdfb2c3de49b32d14520b,Kamiya Sushi to Go,,,,,,,686b314a6c3348efd2297d6b3dfed1a7
b9a135bc151b4dfdc14a5749,Rendezvous Pizza,,,,,,,686b314a6c3348efd2297d6b3dfed1a7
605cec93645e404853380395,Poke Bar,,,,,,,686b314a6c3348efd2297d6b3dfed1a7
