fsq_id,name,popularity,price,station_id
5a4eba1ac4df1d0cacc5b9e6,Baggio Gelateria and Pizzeria,0.9119723774053383,2.0,d2244f1a81d317c76cabd65e81250835
5ec732a8b2e8430007360f1c,Bella Napoli,0.6974511173184358,1.0,d2244f1a81d317c76cabd65e81250835
5fd8164439540a7f81267e6e,Seahouse Restaurant,0.9434551520794537,,d2244f1a81d317c76cabd65e81250835
